codigo,titulo,autor,fecha_publicacion,precio
345423429,A Caress of Twilight (Meredith Gentry Novels (Paperback)),LAURELL K. HAMILTON,2003,4.9
034544356X,"Seduced By Moonlight (Hamilton, Laurell K)",LAURELL K. HAMILTON,2004,7.22
743454146,The Footprints of God : A Novel,Greg Iles,2004,5.97
451210840,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,2003,4.56
425152367,Private Altars,Katherine Mosby,1996,6.58
553374435,"Conscious Breathing : Breathwork for Health, Stress Release, and Personal Mastery",GAY HENDRICKS,1995,12.98
553106643,Fear Nothing,DEAN KOONTZ,1998,10.61
553057707,Brain Building: Exercising Yourself Smarter,Marilyn Vos Savant,1990,6.69
1853263508,DICTIONARY OF ANAGRAMS,Curl,1998,8.19
1567185711,Liquid Dreams of Vampires,Martin V. Riccardo,1996,23.62
1560251476,In the Shadow of the Vampire: Reflections from the World of Anne Rice,Jana Marcus,1997,12.2
449223795,The Homing,John Saul,1995,10.29
1568846533,MS DOS 6.2 Simplified,Ruth Maran,1995,14.21
312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,8.0
684869233,The Burning Times : A Novel of Medieval France,Jeanne Kalogridis,2001,11.36
156007479,Slammerkin,Emma Donoghue,2002,7.96
61031844,The Book of Shadows,James Reese,2002,6.99
312267177,Catfish and Mandala : A Two-Wheeled Voyage through the Landscape and Memory of Vietnam,Andrew X. Pham,2000,5.27
345434943,Song of the Exile (Ballantine Reader's Circle),Kiana Davenport,2000,5.14
1860110886,Ireland,Catharina Day,1998,4.58
875421849,Living Wicca: A Further Guide for the Solitary Practitioner (Llewellyn's Practical Magick),Scott Cunningham,1993,12.26
786868619,Stolen Lives: Twenty Years in a Desert Jail,Malika Oufkir,2001,2.11
037550303X,The White Death: Tragedy and Heroism in an Avalanche Zone,McKay Jenkins,2000,28.47
345442741,Welcome to the Great Mysterious (Ballantine Reader's Circle),LORNA LANDVIK,2002,5.26
970272707,The Birth of Blue Satan,Patricia Wynn,2001,8.76
399138439,"Three Complete Novels: Lightning, the Face of Fear, the Vision",Dean R. Koontz,1993,35.44
130484717,ART OF THE LEADER,William A. Cohen,1991,11.28
452276365,Insomnia: 50 Essential Things to Do,Theresa Digeronimo,1997,10.02
671723650,How To Win Friends And Influence People,Dale Carnegie,1990,9.18
671733354,How to Stop Worrying and Start Living,Dale Carnegie,1990,23.14
451206525,Dead Sleep,Greg Iles,2002,11.64
140445943,The Earliest English Poems (Penguin Classics),Michael Alexander,1992,5.67
1557489297,Wait For the Morning (Heartsong Presents #194),Kjersti Hoff Baez,1996,4.24
553280430,The Tao of Relationships: A Balancing of Man and Woman,Ray Grigg,1989,10.68
451167317,The Dark Half,Stephen King,1994,26.44
821725998,Quest of the Seventh Carrier,Peter Albano,1989,3.3
590444646,Caddie Woodlawn,Carol Brink,0,4.69
039951743X,The Pocket Dictionary of Signing,Rod R. Butterworth,1992,15.9
671517643,LITTLE WOMEN,Louisa May Alcott,1994,11.85
155748919X,An Uncertain Heart (Heartsong Presents #188),Andrea Boeshaar,1996,10.17
1577480112,The Fruit of Her Hands,Jane Orcutt,1997,8.83
451457250,Stargate Sg-1,Ashley McConnell,1998,64.33
394741838,"Dragons of Spring Dawning (Weis, Margaret)",Margaret Weis,1985,43.53
345428455,"Vector Prime (Star Wars: The New Jedi Order, Book 1)",R. A. Salvatore,2000,35.95
671541749,"Invasion: The Soldiers of Fear (Star Trek: The Next Generation, No. 41)",Dean Wesley Smith,1996,19.27
345314875,Requiem for a Ruler of Worlds,Brian Daley,1985,35.06
140446109,On the Nature of the Universe (Penguin Classics),Lucretius,1994,25.27
014044422X,The Complete Odes and Epodes: With the Centennial Hymn (Penguin Classics),Horace,1983,12.93
140147683,The Arabs (Penguin History),Peter Mansfield,1992,3.66
452270294,Cosmic Wormholes: The Search for Interstellar Shortcuts,Paul Halpern,1993,7.12
1560766263,Prince of Lies (Forgotten Realms),James Lowder,1993,2.74
014011341X,The Second World War,John Keegan,1990,17.93
155026607,Twenty Questions: An Introduction to Philosophy,G. Lee Bowie,1995,13.54
312850247,The Trikon Deception,Ben Bova,1992,7.1
786913886,"The Silent Blade (Forgotten Realms:  Paths of Darkness, Book 1)",R. A. Salvatore,1999,10.88
766607208,Treasury of Illustrated Classics: Adventures of Huckleberry Finn,Mark Twain,2002,16.67
1884820298,The A.D.D. and A.D.H.D. Diet! Updated: A Comprehensive Look at Contributing Factors and Natural Treatments for Symptoms of Attention Deficit Disorder and Hyperactivity,Rachel Bell,2001,25.14
014042346X,The Penguin Book of Renaissance Verse (Penguin Classics),David Norbrook,1993,1.59
440133017,Cosmic Connection:  an Extraterrestrial Perspective,Carl Sagan,1975,14.45
140587640,The Descent of Alette (Penguin Poets),Alice Notley,1996,19.59
399144706,River's End,Nora Roberts,1999,7.16
031285904X,The Parafaith War,L. E. Modesitt Jr.,1996,14.55
140444173,War and Peace (Penguin Classics),Leo Tolstoy,1982,43.93
380769158,History's Last Stand,Gerard Del Re,1993,16.17
1560760478,Sojourn (Forgotten Realms Novel: Dark Elf Trilogy),R.A. Salvatore,1991,67.55
880389052,"Homeland (Forgotten Realms: The Dark Elf Trilogy, Book 1)",R.A. Salvatore,1990,21.08
880389206,Exile (Forgotten Realms: Dark Elf Trilogy),R. A. Salvatore,1996,10.77
140193669,The Sorcerers' Crossing (Arkana S.),Taisha Abelar,1993,54.5
140194916,Deerdancer: The Shapeshifter Archetype in Story and in Trance (Arkana S.),Michele Jamal,1995,47.12
140255109,Novel Without a Name,Thu Hng Dng,1996,37.0
014070731X,Antony and Cleopatra (New Penguin Shakespeare Series),William Shakespeare,1981,17.91
140445145,Twilight of the Idols and the Anti Christ (Penguin Classics),R.J. Hollingdale,1990,10.46
452010845,A History of Russia,John Lawrence,1993,38.43
140048162,Penguin Book of Russian Short Stories.,David Richards,1981,2.66
140390537,Billy Budd and Other Stories (Penguin Classics),Herman Melville,1989,9.14
192713434,The first summer year,Ian Kellam,1972,10.72
345396936,Cry to Heaven,Anne Rice,1995,6.48
312261918,Let Me Whisper in Your Ear,Mary Jane Clark,2000,12.33
014010870X,Life and Death in Shanghai,Nien Cheng,1988,23.44
671722840,RICHARD III,William Shakespeare,1996,66.3
553233890,Pilgrim at Tinker Creek,Annie Dillard,1982,4.09
553346083,Somewhere Off the Coast of Maine,Ann Hood,1988,3.42
330306839,Holidays In Hell,P J Orourke,0,5.24
140181903,The Custom of the Country (Penguin Twentieth-Century Classics),Edith Wharton,1990,4.59
786881275,The Postman,Antonio Skarmeta,1995,44.6
394587545,The Waterworks,E. L. Doctorow,1994,14.2
20519303,Green Hills of Africa,Ernest Hemingway,1985,17.1
345315014,Union Street,Pat Barker,1990,12.98
059022638X,Dracula Doesn't Drink Lemonade (Adventures of the Bailey School Kids (Paperback)),Debbie Dadey,1995,6.95
590466178,"Night of the Living Dummy (Goosebumps, No 7)",R. L. Stine,1995,18.94
6514588,Three wise men,Martina Devlin,2000,1.21
1578660432,How Not to Be a Messie: The Ultimate Guide for the Neatness Challenged : The Messies Manual/the Messie Motivator,Sandra Felton,1999,4.03
761116230,"McGee &amp; Stuckey's Bountiful Container: A Container Garden of Vegetables, Herbs, Fruits, and Edible Flowers",Rose Marie Nichols McGee,2002,14.29
1580174493,The City Gardener's Handbook: The Definitive Guide to Small-Space Gardening,Linda Yang,2002,8.24
380819600,"Take Me, I'm Yours (Avon Light Contemporary Romances)",Elizabeth Bevarly,2002,4.65
312980159,Fast Women,Jennifer Crusie,2002,22.3
821771116,Falling for April (Zebra Historical Romance),Lisa Plumley,2002,30.21
451403967,Devoted,Alice Borchardt,1996,62.25
140277749,The Bust Guide to the New Girl Order,Marcelle Karp,1999,6.17
1580050158,Cunt: A Declaration of Independence (Live Girls),Inga Muscio,1998,1.94
451524195,Sense and Sensibility (Signet Classic),Jane Austen,1989,2.74
821768093,Fly Me to the Moon (Zebra Contemporary Romance S.),Kylie Adams,2001,3.58
440214866,Hot Schemes: A Molly Dewitt Romantic Mystery,Sherryl Woods,1994,1.88
440210046,Hot Secrets,Sherryl Woods,1992,36.0
440214858,Hot Money (Molly Dewitt Romantic Mystery),Sherryl Woods,1993,66.46
380818957,First Comes Love (Avon Light Contemporary Romances),Christie Ridgway,2002,19.86
451191889,Beguiled,Alice Borchardt,1998,11.79
345423658,The Wolf King,Alice Borchardt,2001,4.49
743410262,Educating Caroline (Sonnet Books),Patricia Cabot,2001,5.53
515119660,The Light Bearer,Donna Gillespie,1996,7.8
312979851,True North,Beverly Brandt,2002,7.1
312979886,Female Intelligence,Jane Heller,2002,19.93
446671339,The Quiet Room : A Journey Out of the Torment of Madness,Lori Schiller,1996,1.86
425173631,Witness in Death (Eve Dallas Mysteries (Paperback)),J. D. Robb,2004,69.27
451524748,Paradise Lost and Paradise Regained (Signet Classics (Paperback)),John Milton,1989,15.6
553212451,The Jungle (Bantam Classics),Upton Sinclair,1981,9.3
451191137,Anthem,Ayn Rand,1996,5.58
553299611,Lila: An Inquiry Into Morals,Robert M. Pirsig,1992,4.59
679454489,Merrick (Vampire Chronicles),Anne Rice,2000,2.04
679454470,"The Vampire Armand : The Vampire Chronicles (Rice, Anne, Vampire Chronicles)",Anne Rice,1998,9.34
425176304,Judgment in Death,J. D. Robb,2004,3.9
684824485,Babylon Revisited : And Other Stories,F. Scott Fitzgerald,1996,17.26
684801558,BEAUTIFUL AND DAMNED,F. Scott Fitzgerald,1995,12.37
440225639,The Complete Book of Food Counts- 5th Edition (Complete Book of Food Counts),CORINNE T. NETZER,2000,29.29
811212475,The Crack-Up,F. Scott Fitzgerald,1993,15.1
553584782,The Pill Book  10th Edition : New and Revised (Pill Book),HAROLD M. SILVERMAN,2002,27.21
805417761,Experiencing God Day-By-Day: Devotional,Henry T. Blackaby,1998,5.7
087542791X,To Ride a Silver Broomstick: New Generation Witchcraft,Silver Ravenwolf,1993,38.33
015696158X,When God Was a Woman (Harvest/Hbj Book),Merlin Stone,1978,5.0
679720200,The Stranger,ALBERT CAMUS,1989,4.27
1852302089,How to Use Homeopathy: A Comprehensive Instruction Book (Health Workbooks),Christopher Hammond,1991,19.07
140092838,Adventures in the Alaskan Skin Trade (Contemporary American Fiction),John Hawkes,1986,27.67
679424474,"Better Than Sex: Confessions of a Political Junkie (Gonzo Papers, Vol 4)",Hunter S. Thompson,1994,10.38
373250371,Losing It (Red Dress Ink),Lindsay Faith Rech,2003,13.18
312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,8.09
60507845,"A Promising Man (and About Time, Too)",Elizabeth Young,2002,9.65
345295684,Dragonflight,Anne Mccaffrey,1980,1.75
8483101319,La ignorancia,Milan Kundera,2000,16.62
312204353,Soul of a Citizen : Living With Conviction in a Cynical Time,Paul Rogat Loeb,1999,4.39
1551669285,The Soul Catcher (Maggie O'Dell Novels (Hardcover)),Alex Kava,2002,33.38
446670111,Einstein's Dreams,Alan Lightman,1994,7.78
20545509,The Daughter of Time,Josephine Tey,1988,35.64
385468490,Free,Todd Komarnicki,1993,13.4
312979096,Now You See Me,Tina Wainscott,2002,5.89
385313861,Going Native,STEPHEN WRIGHT,1995,22.52
323023924,Nursing Interventions Classification (Nic),"Joanne McCloskey, Ph.D. Dochterman",2003,6.9
3257232993,Liebesfluchten,Berhard Schlink,2002,4.72
3499141639,Das L�?¤cheln am Fu�?�?e der Leiter.,Henry Miller,1978,6.65
702217921,Miss Peabody's inheritance,Elizabeth Jolley,1983,12.38
037328019X,Forest Prime Evil,Alan Russell,0,4.95
1557735840,Error in Judgement,D. C. Brod,1991,3.44
515111341,The Last Laugh (A Garth Ryland Mystery),John R. Riggs,1993,15.22
373242190,"Family Kind Of Wedding  (That Special Woman/Forever Family) (Silhouette Special Edition, 1219)",Steve Jackson,1998,7.76
067163156X,TO DIE IN BEVERLY HILLS,Gerald Petievich,1989,6.93
380541718,Luck Runs Out (Peter Shandy Mysteries),Charlotte MacLeod,1984,8.0
749300663,Coming of Age,Jonathon Havard,1989,24.69
821221817,The National Parks : A Postcard Folio Book,Ansel Adams,1995,1.43
684146010,Finally I'm a Doctor,Neil Shulman,1976,9.3
441007163,V.I. (Ace Science Fiction),Don Debrandt,2000,2.3
345391829,"Life, the Universe, and Everything (Hitchhiker's Trilogy (Paperback))",DOUGLAS ADAMS,1995,7.03
345253884,Roadmarks,Roger Zelazny,1980,12.52
609603086,The Hammer of Eden: A Novel,Ken Follett,1998,4.59
425187152,"Don't Cry for Me, Hot Pastrami",Sharon Kahn,2002,8.88
553282816,The Blooding,JOSEPH WAMBAUGH,1989,18.42
553284789,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1990,7.29
553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,21.7
812580141,"The Kingless Land (Band of Four, Vol. 1)",Ed Greenwood,2001,3.88
374281947,Personal Injuries,Scott Turow,1999,20.44
345420438,The Tailor of Panama,John Le Carre,1997,4.3
689300549,The Farthest Shore,Ursula K. Le Guin,1972,11.49
345384911,Crystal Line,Anne McCaffrey,1993,2.01
345332997,"A Man Rides Through (Mordant's Need, Vol 2)",Stephen R. Donaldson,1987,53.08
451194101,Tanner on Ice: An Evan Tanner Novel (Tanner Mystery Series),Lawrence Block,1999,8.78
451191013,The Regulators,Stephen King,2002,30.73
553564943,Magician: Apprentice (Riftwar Saga),RAYMOND FEIST,1993,6.76
886772370,The Spell Sword,Marion Zimmer Bradley,1987,13.15
671637185,The RAGMAN'S SON,Kirk Douglas,1989,9.38
140154787,Temptation (Penguin Graphic Fiction),Glenn Dakin,1991,15.18
751514403,Margin of the Bulls,Jeffrey Robinson,1996,6.55
2070361381,Cousine Bette,Honor�c de Balzac,1995,5.59
2070381161,Cest Beau Une Ville La Nuit,Richard Bohringer,0,4.6
2070380599,Au bonheur des ogres (Collectiom Folio),Daniel Pennac,1993,1.49
2070368823,Barrage Contre Le Pacifique,Marguerite Duras,1970,9.8
2020477815,Le Pingouin,Andre�?¯ Kourkov,2001,14.0
2253151165,L'Inceste,Christine Angot,2001,12.8
284205461X,Soleil en solde,Zo�?�c Vald�?�cs,2000,3.62
2277220620,Zone erog�?�ne,Philippe Djian,1986,6.89
038073124X,His Name Is Ron,W &amp; M Hoffer,1997,6.2
2713276,Bell' Antonio,Vitaliano Brancati,1994,2.73
8433966715,El Dios de Las Pequenas Cosas,Arundhati Roy,2001,2.82
375725849,Perfume: The Story of a Murderer (Vintage International),Patrick Suskind,2001,4.91
345318587,The Hobbit,J R R Tolkien,1981,1.07
345340973,"Shoot Low, Boys-They're Ridin' Shetland Ponies",Lewis Grizzard,1987,17.84
440106443,The Black Marble,Joseph Wambaugh,1993,51.81
515104531,Physical Evidence,Arthur Lyons,1990,49.27
553238450,Delta Star,Joseph Wambaugh,1984,49.83
671701231,The Anastasia Syndrome,Mary Higgins Clark,1991,7.33
553290266,Golden Orange,Joseph Wambaugh,1991,4.39
038072541X,Hit Man,Lawrence Block,1999,5.81
449204553,A Walk Across America,Peter Jenkins,1989,2.93
446605409,Plum Island,Nelson DeMille,1998,3.73
61009504,Shinju,Laura Joh Rowland,1996,8.87
142002399,The Shape of Water,Andrea Camilleri,2002,8.55
8804497033,LA Scomparsa Di Pato,Andrea Camilleri,2002,5.82
8804393661,Le maschere: Romanzo (Scrittori italiani),Luigi Malerba,1995,21.6
330328743,Butcher Boy,Patrick Mccabe,0,8.55
8807811464,Il Filo Dell'orizzonte,Antonio Tabucchi,0,9.44
2070376990,"Dix Heures Et Demie Du Soir En Ete (Folio, No 1699)",Marguerite Duras,1992,3.1
2264034882,La Conjuration des imb�?�cciles,John Kennedy Toole,2002,4.44
8845218139,Tecniche di seduzione,Andrea De Carlo,1991,10.25
786711256,Sherlock Holmes and the Giant Rat of Sumantra (Otto Penzler Book),Alan Vanneman,2002,7.13
446605956,The Spirit Caller (Molly Bearpaw Mysteries),Jean Hager,1998,5.95
1864484098,Antonio S and the Mystery of Theodore Guzman (Little Ark Book),Odo Hirsch,1997,9.57
399136479,Childhood,Bill Cosby,1991,3.33
679776818,Birdsong: A Novel of Love and War,Sebastian Faulks,1997,12.93
812508424,Shadows Linger : A Novel of the Black Company (Chronicles of The Black Company),Glen Cook,1990,2.71
812555333,She Is The Darkness : Book Two of Glittering Stone: A Novel of the Black Company (Chronicles of The Black Company),Glen Cook,1998,4.22
312931123,Cat Magic,Jonathan Barry,1986,8.07
1569711240,Bettie Page: Queen of Hearts,Jim Silke,1995,5.43
441007880,"Scion's Lady (Gil trilogy, Book 2)",Rebecca Bradley,2000,5.9
441007090,"Lady in Gil (Gil trilogy, Book 1)",Rebecca Bradley,2000,14.59
812540034,Illumination,Terry McGarry,2002,2.43
451458842,The Glasswrights' Journeyman,Mindy L. Klasky,2002,10.26
345382455,The High Queen: The Tale of Guinevere and King Arthur Continues (High Queen),Nancy McKenzie,1995,10.06
446610771,Warchild,Karin Lowachee,2002,10.89
812520076,Dark Seeker,K.W. Jeter,1987,10.77
679416773,Ripley Under Water,Patricia Highsmith,1992,19.67
812555171,Expiration Date,Tim Powers,1996,2.0
963784617,Quietus,Vivian Schilling,2002,4.84
B00009ANY9,Cane River,Lalita Tademy,2001,18.48
440224713,Total Recall: A V.I. Warshawski Novel,Sara Paretsky,2002,17.07
425096440,13 Fatal Errors Managers Make and How You Can Avoid Them,W. Steven Brown,1995,9.87
553280414,A Separate Peace,John Knowles,1985,12.25
373484232,Stanislaski Sisters,Nora Roberts,2001,14.71
64410137,"The Slippery Slope (A Series of Unfortunate Events, Book 10)",Lemony Snicket,2003,12.91
373291108,Lady Of The Keep (Harlequin Historical),Sharon Schulze,2000,20.0
1402710658,Classic Whodunits,Stanley Smith,2003,12.69
446600377,A Prince Among Men,Robert N. Charrette,1994,39.05
451410610,The Ice Child,Elizabeth McGregor,2002,12.88
345440765,The World Below (Ballantine Reader's Circle),SUE MILLER,2002,11.89
836251822,"I'M Not Anti-Business, I'M Anti-Idiot-Dilbert",Scott Adams,1998,9.29
763616087,Stoner and Spaz,Ronald Koertge,2002,21.74
3453209613,Per Anhalter durch die Galaxis. Sammelband.,Douglas Adams,2001,6.54
517706814,The Law of Love,Laura Esquivel,1996,10.4
590044931,Ramona the Pest,Beverly Cleary,1976,6.28
590630938,The Dragonslayers Apprentice (Point Fantasy),David Calder,1998,11.29
439087961,Riding Freedom (Scholastic Signature),Pam Munoz Ryan,1999,4.21
141303786,"The Further Adventures of Hank the Cowdog (Hank the Cowdog, 2)",John R. Erickson,1998,6.0
069401110X,The Secret Garden (Book and Charm),Frances Hodgson Burnett,1998,7.6
786842431,I Was Dan Marino (Super Bowl Switch #3),Korman,1997,12.2
068981934X,Home Run Hero (Scrappers),Dean Hughes,1999,81.6
671737295,MY TEACHER IS AN ALIEN : MY TEACHER IS AN ALIEN,Bruce Coville,1990,34.32
081673416X,"Karen' Perfect Match (Boyfriend Club, No 3)",Janet Quin-Harkin,1994,4.92
439323738,Lucy's (Completely Cool and Totally True) E-Journal,Jane Harrington,2002,15.89
440496039,Wolves of Willoughby Chase (Wolves Chronicles),Joan Aiken,1987,4.55
689710682,Mrs. Frisby and the Rats of Nimh,Robert C. O'Brien,1986,8.02
590462318,The Toilet Paper Tigers,Gordon Korman,1995,40.29
394846656,Mystery of the Nervous Lion (Three Investigators (Library)),Nick West,1981,7.22
590458078,Camp Murphy,Colleen O'Shaughnessy McKenna,1993,10.6
152099905,The Borrowers,Mary Norton,1989,16.05
671745670,SPACE BRAT (SPACE BRAT 1) : SPACE BRAT,Bruce Coville,1992,20.55
157765692X,The Last of the Mohicans (Great Illustrated Classics),James Fenimore Cooper,2002,16.28
1577658043,The Time Machine (Great Illustrated Classics),H. G. Wells,2002,2.91
382243579,Up a Road Slowly,Irene Hunt,1993,1.21
590523465,"Welcome Home, Mary Anne (Baby-Sitters Club Friends Forever, 11)",Ann M. Martin,2000,12.74
